ID,Source,Severity,Start_Time,End_Time,Start_Lat,Start_Lng,End_Lat,End_Lng,Distance(mi),Description,Street,City,County,State,Zipcode,Country,Timezone,Airport_Code,Weather_Timestamp,Temperature(F),Wind_Chill(F),Humidity(%),Pressure(in),Visibility(mi),Wind_Direction,Wind_Speed(mph),Precipitation(in),Weather_Condition,Amenity,Bump,Crossing,Give_Way,Junction,No_Exit,Railway,Roundabout,Station,Stop,Traffic_Calming,Traffic_Signal,Turning_Loop,Sunrise_Sunset,Civil_Twilight,Nautical_Twilight,Astronomical_Twilight
A-7458856,Source1,2,2019-01-07 12:49:00,2019-01-07 13:18:00,39.98838,-111.368106,39.986107,-111.364358,0.253,At Sheep Creek Rd - Accident.,US-6 E,Springville-Mapleton,Utah,UT,84660,US,US/Mountain,KPVU,2019-01-07 12:56:00,39.0,30.3,76.0,30.11,10.0,SSW,16.1,0.0,Light Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-3176377,Source2,3,2017-11-09 13:54:22,2017-11-09 14:27:00,34.000027,-84.56219499999997,,,0.0,Left lane blocked due to accident on I-75 Southbound at Exit 268 I-575.,I-575 S,Kennesaw,Cobb,GA,30144,US,US/Eastern,KRYY,2017-11-09 13:48:00,52.0,,93.0,29.28,9.0,Variable,3.5,,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-6384698,Source1,2,2021-01-18 23:40:23,2021-01-19 01:00:03,32.707848,-96.829631,32.705495,-96.828058,0.187,Incident on S R L THORNTON FWY SB near W KIEST BLVD Expect long delays.,I-35E S,Dallas,Dallas,TX,75224,US,US/Central,KRBD,2021-01-18 23:53:00,60.0,60.0,64.0,29.28,10.0,SE,8.0,0.0,Cloudy,False,False,False,False,True,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-2300991,Source2,2,2019-02-22 08:23:25,2019-02-22 08:52:59,40.463482,-79.92729200000002,,,0.0,Accident on PA-380 Euclid Ave at Ansley St.,Ansley St,Pittsburgh,Allegheny,PA,15206-3024,US,US/Eastern,KAGC,2019-02-22 08:53:00,34.0,31.0,75.0,30.41,7.0,Variable,3.5,,Clear,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-7053648,Source1,2,2020-06-23 16:34:00,2020-06-23 17:48:42,38.197835,-121.068194,38.197835,-121.068194,0.0,At 6th St - Accident., E State Route 12 Hwy,Acampo,San Joaquin,CA,95220,US,US/Pacific,KSCK,2020-06-23 16:55:00,100.0,100.0,23.0,29.73,10.0,NW,9.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-6905645,Source1,2,2020-11-29 22:42:11,2020-11-30 00:10:07,38.918906,-76.932374,38.919056,-76.93295400000002,0.033,Incident on US-50 near US-50 Drive with caution.,US-50,Hyattsville,Prince George's,MD,20781,US,US/Eastern,KCGS,2020-11-29 22:35:00,41.0,41.0,79.0,29.98,10.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-2203936,Source2,2,2019-03-06 20:54:09,2019-03-06 21:23:44,25.785549,-80.264313,,,0.0,Accident on FL-836-TOLL Westbound at FL-953 42nd Ave.,Dolphin Expy W,Miami,Miami-Dade,FL,33126,US,US/Eastern,KMIA,2019-03-06 20:53:00,60.1,,64.0,30.29,10.0,North,5.8,,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-7218848,Source1,2,2020-01-11 18:12:00,2020-01-11 19:45:41,34.038961,-118.439892,34.038961,-118.439892,0.0,At Olympic Blvd/Pico Blvd/Exit 54 - Accident.,I-405 S,Los Angeles,Los Angeles,CA,90025,US,US/Pacific,KSMO,2020-01-11 17:51:00,56.0,56.0,69.0,29.86,10.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Day
A-6227031,Source1,2,2021-08-30 13:45:30,2021-08-30 15:55:30,36.116574,-86.725514,36.091144,-86.704212,2.122,Slow traffic on I-24 E from I-440/Exit 53 (I-24) to TN-255/Harding Pl/Exit 56 (I-24) due to accident., Glenrose Ave,Nashville,Davidson,TN,37210-5101,US,US/Central,KBNA,2021-08-30 13:53:00,84.0,84.0,67.0,29.32,10.0,CALM,0.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2518730,Source2,2,2018-10-15 17:42:11,2018-10-15 18:12:00,29.435654,-98.705772,,,0.0,Accident on Rousseau St at FM-1957 Potranco Rd.,Potranco Rd,San Antonio,Bexar,TX,78251-3312,US,US/Central,KSKF,2018-10-15 17:36:00,48.2,,87.0,30.11,10.0,North,16.1,,Overcast,False,False,True,False,False,False,False,False,True,False,False,True,False,Day,Day,Day,Day
A-6828459,Source1,2,2020-09-18 15:40:00,2020-09-18 17:40:00,32.924512,-96.762781,32.924522,-96.763821,0.06,Incident on I-635 WB near US-75 Right lane blocked. Expect delays.,I-635 W,Dallas,Dallas,TX,75243,US,US/Central,KADS,2020-09-18 15:53:00,84.0,84.0,45.0,29.38,13.0,NNE,7.0,0.0,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-660961,Source2,2,2022-04-05 07:47:14,2022-04-05 08:16:46,41.069366,-73.769638,,,0.0,Right hand shoulder blocked due to crash on Taconic State Pkwy Southbound near Broadway.,Taconic State Pkwy,White Plains,Westchester,NY,10603,US,US/Eastern,KHPN,2022-04-05 07:56:00,42.0,42.0,73.0,29.59,10.0,CALM,0.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-3359413,Source2,3,2017-08-05 12:07:41,2017-08-05 12:51:05,33.385441,-117.582657,,,0.0,Accident on I-5 Northbound at Exit 71 Old Pacific Hwy.,I-5 N,San Clemente,San Diego,CA,92672,US,US/Pacific,KNXF,2017-08-05 12:56:00,,,,29.93,9.0,North,,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-1966074,Source2,2,2019-07-13 13:56:30,2019-07-13 16:17:12,47.500469,-122.121536,,,0.0,Lane blocked due to accident on WA-900 Renton-Issaquah Rd Eastbound at 164th Ave.,SE Renton Issaquah Rd,Renton,King,WA,98059-8311,US,US/Pacific,KRNT,2019-07-13 13:53:00,74.0,74.0,57.0,30.0,10.0,SW,8.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-62202,Source2,3,2017-01-12 10:25:25,2017-01-12 11:04:00,34.114952,-117.97763799999998,,,0.01,#1 &amp; #2 lane blocked due to accident on I-605 Northbound at Arrow Hwy.,San Gabriel River Fwy N,Baldwin Park,Los Angeles,CA,91706,US,US/Pacific,KEMT,2017-01-12 10:45:00,53.6,,100.0,30.0,6.0,ENE,4.6,,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2305904,Source2,2,2019-02-25 15:41:20,2019-02-25 16:11:10,33.582527,-111.92601,,,0.0,Accident on Scottsdale Rd at Shea Blvd.,N Scottsdale Rd,Scottsdale,Maricopa,AZ,85254,US,US/Mountain,KSDL,2019-02-25 15:53:00,64.0,,28.0,30.02,10.0,SW,6.9,,Clear,False,False,True,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-3443861,Source1,4,2016-07-18 08:52:51,2016-07-18 14:52:51,38.93554,-94.7506,38.953841,-94.734949,1.519,Closed between I-435/KS-10/Exit 222 and 95th St/Exit 224 - Road closed due to accident.,US-50 E,Lenexa,Johnson,KS,66215,US,US/Central,KOJC,2016-07-18 08:53:00,80.1,,79.0,30.18,10.0,NE,8.1,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2619044,Source2,2,2018-08-01 07:38:53,2018-08-01 08:08:43,39.824841,-86.15681500000002,,,0.0,Accident on 38th St at Meridian St.,N Meridian St,Indianapolis,Marion,IN,46208-4330,US,US/Eastern,KEYE,2018-08-01 07:53:00,64.0,,93.0,29.99,3.0,NW,5.8,,Overcast,False,False,True,False,False,False,False,False,True,False,False,True,False,Day,Day,Day,Day
A-1613133,Source2,2,2020-01-27 08:10:26,2020-01-27 08:55:01,42.384048,-83.066689,,,0.0,Left hand shoulder blocked due to accident on I-75 Northbound at Exit 55 Chrysler Dr.,Chrysler Expy S,Detroit,Wayne,MI,48211,US,US/Eastern,KDET,2020-01-27 07:53:00,34.0,29.0,85.0,29.16,10.0,NW,6.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-7321014,Source1,2,2019-12-19 17:01:45,2019-12-20 10:01:00,44.8687,-117.9075,44.8687,-117.9075,0.0,At Chandler Ln/Payton Ln - Accident., Old Highway 30,Haines,Baker,OR,97833,US,US/Pacific,KBKE,2019-12-19 16:53:00,33.0,22.0,85.0,26.55,10.0,ESE,20.0,0.0,Cloudy,False,False,True,False,False,False,True,False,False,False,False,False,False,Night,Night,Day,Day
A-416237,Source2,3,2017-04-07 11:33:38,2017-04-07 12:03:13,38.646549,-90.348717,,,0.01,Accident on I-170 Inner Belt Southbound before Forest Park Pkwy.,Inner Belt N,Saint Louis,St. Louis County,MO,63124,US,US/Central,KSTL,2017-04-07 11:51:00,55.0,,35.0,30.23,10.0,NNW,6.9,,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-1686893,Source2,3,2019-12-01 10:46:00,2019-12-01 12:00:29,34.622902,-79.052399,,,0.0,Accident on I-95 Hector Maclean Hwy Northbound at Exit 17 NC-72 Caton Rd.,Caton Rd,Lumberton,Robeson,NC,28358,US,US/Eastern,KLBT,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-1434156,Source2,2,2020-08-22 11:31:40,2020-08-22 12:01:30,35.299454,-119.031296,,,0.0,Accident on CA-99 Northbound at Exit 20 Panama Ln.,CA-99 N,Bakersfield,Kern,CA,93304,US,US/Pacific,KBFL,2020-08-22 11:54:00,88.0,88.0,34.0,29.33,1.0,WNW,7.0,0.0,Smoke,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-5763678,Source1,2,2021-09-01 12:52:30,2021-09-01 14:41:00,34.12758,-83.963373,34.160081,-83.927461,3.043,Stationary traffic on GA-365 N - US-23 N - I-985 N from US-23/GA-20/Exit 4 (I-985) to Spout Springs Rd/Exit 12 (I-985) due to accident.,Lanier Pkwy N,Buford,Gwinnett,GA,30519,US,US/Eastern,KLZU,2021-09-01 12:56:00,79.0,79.0,69.0,28.67,10.0,W,12.0,0.01,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-7085982,Source1,2,2020-06-13 13:39:20,2020-06-13 15:43:18,32.13406,-110.93556,32.13406,-110.93458,0.057,At S Tucson Blvd - Accident., E Valencia Rd,Tucson,Pima,AZ,85706-5839,US,US/Mountain,KTUS,2020-06-13 13:58:00,103.0,103.0,8.0,27.06,10.0,SW,15.0,0.0,Fair,False,False,True,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-6649279,Source1,2,2020-12-02 04:17:30,2020-12-02 05:50:00,28.575209,-81.37540600000001,28.592616,-81.381185,1.253,Slow traffic on I-4 E from Princeton St/Exit 43 (I-4) to Fairbanks Ave/Exit 45 (I-4) due to accident.,I-4 E,Orlando,Orange,FL,32804,US,US/Eastern,KORL,2020-12-02 03:53:00,43.0,38.0,60.0,30.12,10.0,N,8.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-1956228,Source2,2,2019-07-08 18:33:44,2019-07-08 20:24:15,35.425751,-97.547958,,,0.0,Accident on 39th St at Penn Ave.,S Pennsylvania Ave,Oklahoma City,Oklahoma,OK,73119-3618,US,US/Central,KOKC,2019-07-08 18:52:00,83.0,83.0,82.0,28.54,10.0,E,13.0,0.06,Thunder,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-6965564,Source1,2,2020-10-03 22:19:55,2020-10-04 00:37:56,26.114341,-80.168577,26.126871,-80.16904699999998,0.866,Incident on I-95 NB near EXIT 27 Right lane blocked. Expect delays.,I-95,Fort Lauderdale,Broward,FL,33312,US,US/Eastern,KFLL,2020-10-03 21:53:00,82.0,82.0,90.0,29.93,10.0,CALM,0.0,0.0,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-5412073,Source1,2,2022-06-11 09:18:00,2022-06-11 11:22:25,39.84881759,-123.70709538,39.84976759,-123.71097538,0.216,Accident from exit [614] to US-101 N.,,Leggett,Mendocino,CA,95585,US,US/Pacific,KO87,2022-06-11 09:15:00,64.0,64.0,100.0,29.59,5.0,CALM,0.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-6564464,Source1,2,2021-02-26 15:59:00,2021-02-26 17:16:37,34.528563,-117.409733,34.528566,-117.409172,0.032,Incident on MOJAVE ST near CHRISTOPHER ST Drive with caution., Mojave Dr,Adelanto,San Bernardino,CA,92301-9396,US,US/Pacific,KVCV,2021-02-26 15:45:00,,,,26.93,10.0,W,20.0,0.0,Fair,False,False,False,False,False,False,False,False,False,True,False,False,False,Day,Day,Day,Day
A-2577211,Source2,2,2018-09-11 10:35:39,2018-09-11 11:05:19,30.19565200000001,-97.785034,,,0.0,Accident on William Cannon Dr at Bill Hughes Rd.,Bill Hughes Rd,Austin,Travis,TX,78745-5605,US,US/Central,KATT,2018-09-11 11:05:00,77.0,,84.0,30.01,7.0,NNE,3.5,0.0,Light Rain,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-715422,Source2,2,2022-02-10 05:06:32,2022-02-10 05:35:52,37.59441,-120.959602,,,0.0,Middle lane blocked due to crash on CA-99 Southbound before Exit 222 Whitmore Ave.,E Whitmore Ave,Ceres,Stanislaus,CA,95307,US,US/Pacific,KMOD,2022-02-10 04:53:00,39.0,39.0,96.0,30.07,7.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-1731381,Source3,2,2019-12-21 08:08:54,2019-12-21 09:39:30,33.930962,-118.309067,,,0.0,Lane blocked due to accident on Imperial Hwy at Western Ave.,S Western Ave,Los Angeles,Los Angeles,CA,90047,US,US/Pacific,KHHR,2019-12-21 07:53:00,56.0,56.0,34.0,30.07,10.0,E,3.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-703846,Source2,3,2022-02-19 13:57:19,2022-02-19 14:41:53,40.762272,-73.729111,,,0.0,Right lane blocked due to crash on I-495 Eastbound at Exit 32 Horace Harding Expy.,Long Island Expy E,Little Neck,Queens,NY,11362,US,US/Eastern,KLGA,2022-02-19 13:51:00,37.0,29.0,52.0,29.83,10.0,WSW,13.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-103487,Source2,2,2016-04-21 11:34:49,2016-04-21 12:04:49,33.941174,-117.243782,,,0.01,Accident on CA-60 Westbound at Exit 61 Heacock St.,CA-60 W,Moreno Valley,Riverside,CA,92553,US,US/Pacific,KRIV,2016-04-21 11:58:00,81.5,,13.0,29.88,10.0,North,9.2,,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-6832269,Source1,2,2020-10-16 15:39:34,2020-10-16 17:01:34,40.741397,-74.21521,40.742525,-74.214545,0.085,Crash on Garden State Parkway northbound North of Exit 144 - CR 510 (Newark) All lanes open,Garden State Pkwy N,Irvington,Essex,NJ,07111,US,US/Eastern,KEWR,2020-10-16 15:51:00,52.0,52.0,86.0,30.09,7.0,NNW,12.0,0.02,Light Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-6033918,Source1,2,2021-11-04 17:35:58,2021-11-04 19:57:06,28.788756,-81.273052,28.786604,-81.272002,0.162,Stationary traffic on FL-46 - US-92 E - US-17 N - US-92 W - US-17 S from US-17/US-92/FL-46 (FL-46) to CR-425/S Sanford Ave (FL-46) due to accident., S French Ave,Sanford,Seminole,FL,32771-4275,US,US/Eastern,KSFB,2021-11-04 17:53:00,73.0,73.0,71.0,29.97,10.0,NNE,7.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-7188550,Source1,2,2020-04-21 18:02:18,2020-04-21 18:17:18,39.14167,-76.84671,39.14167,-76.84671,0.0,At MD-216/Exit 35 - Accident. Two lanes blocked.,I-95 S,Laurel,Howard,MD,20723,US,US/Eastern,KFME,2020-04-21 18:03:00,61.0,61.0,27.0,29.44,10.0,W,20.0,,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-5108496,Source1,2,2022-02-27 15:51:00,2022-02-27 17:09:30,38.696458,-122.020811,38.696167,-122.020527,0.025,Incident on CA-16 near ORLEANS ST Drive with caution.,Orleans St,Esparto,Yolo,CA,95627,US,US/Pacific,KEDU,2022-02-27 15:55:00,68.0,68.0,30.0,30.23,10.0,W,3.0,0.0,Fair,False,False,False,False,False,False,False,False,False,True,False,False,False,Day,Day,Day,Day
A-4650160,Source1,2,2022-05-16 10:10:00,2022-05-16 12:20:27,27.89389000000001,-82.720214,27.893308,-82.722531,0.147,Stationary traffic on FL-688 from 60th St N to US Highway 19 N due to accident., Ulmerton Rd,Clearwater,Pinellas,FL,33760,US,US/Eastern,KPIE,2022-05-16 09:53:00,82.0,82.0,67.0,29.95,10.0,SW,8.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2321875,Source2,2,2019-01-07 10:41:50,2019-01-07 11:26:22,33.435821999999995,-82.091492,,,0.0,Accident on Lisbon Rd between Madrid Dr and London Blvd.,London Blvd,Augusta,Richmond,GA,30906-4074,US,US/Eastern,KAGS,2019-01-07 10:53:00,59.0,,64.0,30.32,10.0,ESE,4.6,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-3917921,Source1,2,2022-05-04 17:31:30.000000000,2022-05-04 17:58:30.000000000,38.640761,-121.189309,38.641904,-121.14236,2.535,Slow traffic on US-50 E - El Dorado Fwy E from Folsom Blvd (US-50) to E Bidwell St/Scott Rd/Exit 27 (US-50) due to accident.,El Dorado Fwy E,Rancho Cordova,Sacramento,CA,95742,US,US/Pacific,KMHR,2022-05-04 17:35:00,86.0,86.0,14.0,29.75,10.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-1663062,Source3,3,2020-02-22 18:57:14,2020-02-22 19:26:40,38.673157,-121.631393,,,0.0,Lane blocked due to accident on I-5 Southbound at Exit 531 County Road 118.,CA-16 E,West Sacramento,Yolo,CA,95691,US,US/Pacific,KSAC,2020-02-22 18:53:00,54.0,54.0,77.0,29.97,10.0,SSW,9.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Day
A-1072880,Source2,2,2021-04-22 10:50:56,2021-04-22 11:51:06,28.810789,-81.27317,,,0.0,Right lane blocked due to accident on US-17 French Ave Southbound at 2nd St.,S French Ave,Sanford,Seminole,FL,32771-1163,US,US/Eastern,KSFB,2021-04-22 10:53:00,68.0,68.0,50.0,30.07,10.0,N,13.0,0.0,Fair,True,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-1148292,Source2,2,2021-02-18 08:50:24,2021-02-18 10:06:44,29.96665,-95.557968,,,0.0,Accident on Grant Rd at Misty Willow.,Grant Rd,Houston,Harris,TX,77070,US,US/Central,KDWH,2021-02-18 08:53:00,31.0,21.0,82.0,30.07,10.0,N,13.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,True,False,False,False,Day,Day,Day,Day
A-1163733,Source2,3,2021-02-07 07:30:14,2021-02-07 07:59:21,37.199306,-77.426376,,,0.0,Lane blocked and right hand shoulder blocked due to accident on I-85 Northbound at Exit 65 Squirrel Level Rd.,I-85 N,Petersburg,Petersburg,VA,23805,US,US/Eastern,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-6467597,Source1,2,2021-01-26 01:32:15,2021-01-26 03:43:21,38.820591,-77.465108,38.811095,-77.488035,1.398,Incident on I-66 WB near I-66 Drive with caution.,I-66 W,Centreville,Fairfax County,VA,20121,US,US/Eastern,KHEF,2021-01-26 01:29:00,32.0,32.0,93.0,29.81,3.0,NE,3.0,0.01,Wintry Mix,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-1968979,Source2,2,2019-07-15 15:35:16,2019-07-15 16:20:09,38.474289,-121.418953,,,0.0,Lane blocked due to accident on Stockton Blvd at Elsie Ave.,Mack Rd,Sacramento,Sacramento,CA,95823,US,US/Pacific,KSAC,2019-07-15 15:53:00,94.0,94.0,27.0,29.86,10.0,S,8.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-4528806,Source1,2,2022-11-17 08:35:30.000000000,2022-11-17 09:43:00.000000000,28.548244,-81.443533,28.538309,-81.40825500000003,2.249,Slow traffic on FL-408 E from Pine Hills Rd/Exit 6 (FL-408) to Tampa Ave (FL-408) due to accident.,E West Expy E,Orlando,Orange,FL,32811,US,US/Eastern,KORL,2022-11-17 08:53:00,56.0,56.0,53.0,30.12,10.0,N,7.0,0.0,Fair,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-4360584,Source1,2,2022-01-23 13:50:30.000000000,2022-01-23 14:16:00.000000000,41.19616,-79.44908199999998,41.198728,-79.496964,2.496,Stationary traffic on I-80 W from PA-66/Exit 60 (I-80) to Canoe Ripple Rd/Exit 53 (I-80) due to accident.,I-80 W,Shippenville,Clarion,PA,16254,US,US/Eastern,KFKL,2022-01-23 13:56:00,25.0,17.0,81.0,28.06,1.0,WSW,7.0,0.01,Light Snow,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-7230670,Source1,2,2020-01-20 07:23:57,2020-01-20 07:44:41,40.0676,-75.6652,40.0676,-75.6652,0.0,At PA-100/Exit 312 - Accident.,I-76 W,Exton,Chester,PA,19341,US,US/Eastern,KOQN,2020-01-20 07:15:00,19.0,6.0,63.0,29.52,10.0,NNW,14.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-4821517,Source1,2,2022-05-05 16:52:43.000000000,2022-05-05 19:06:36.000000000,36.159015,-86.77233199999998,36.159024,-86.770302,0.113,Stationary traffic on TN-24 - US-70 W - US-70 E from Broadway / 1st Ave N to I-24 E / Shelby Ave due to accident., 1st Ave S,Nashville,Davidson,TN,37201-2304,US,US/Central,KBNA,2022-05-05 16:53:00,73.0,73.0,76.0,29.26,2.0,S,18.0,0.07,Heavy T-Storm,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-5527627,Source1,2,2021-07-26 20:40:00.000000000,2021-07-26 23:25:00.000000000,36.20345950109385,-78.00150275193212,36.19614950109385,-78.01081275193212,0.7240000000000001,Incident on NC-561 SB near HALIFAX COUNTY LINE Road closed. Take alternate route.,Capps Rd,Hollister,Halifax,NC,27844,US,US/Eastern,KIXA,2021-07-26 20:35:00,68.0,68.0,100.0,29.86,2.0,ENE,9.0,0.41,Heavy Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Day,Day,Day
A-2950848,Source2,3,2018-03-16 09:29:30,2018-03-16 09:59:14,29.69972000000001,-95.292206,,,0.0,Two lanes blocked due to accident on I-45 Northbound at Exits 40A 40B 40C 41A South Loop.,I-45 N,Houston,Harris,TX,77087,US,US/Central,KHOU,2018-03-16 09:32:00,71.1,,93.0,29.92,10.0,South,8.1,,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-4475753,Source1,2,2022-12-28 00:10:41,2022-12-28 02:43:43,40.612804,-111.905951,40.625817,-111.902709,0.915,Incident on I-15 NB near MP 295 Right shoulder closed.,I-15,Midvale,Salt Lake,UT,84047,US,US/Mountain,KU42,2022-12-28 00:25:00,34.0,27.0,92.0,25.43,0.5,NNE,9.0,0.07,Snow,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-3595308,Source1,2,2017-04-21 16:41:13,2017-04-21 22:41:13,29.71879,-95.55184,29.71788,-95.56306,0.6759999999999999,At W Sam Houston Tollway - Accident.,Westpark Tollway W,Houston,Harris,TX,77042,US,US/Central,KMCJ,2017-04-21 16:35:00,86.0,,51.0,29.79,10.0,South,12.7,,Scattered Clouds,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-148482,Source2,3,2017-01-03 15:55:12,2017-01-03 16:24:41,33.84338,-84.48767099999998,,,0.01,Two lanes blocked due to accident on I-285 Southbound at Exit 16 Atlanta Rd.,Atlanta Rd SE,Smyrna,Cobb,GA,30080,US,US/Eastern,KMGE,2017-01-03 15:58:00,63.0,,73.0,29.82,10.0,WSW,12.7,,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-1698021,Source2,2,2019-12-06 16:33:11,2019-12-06 18:59:59,42.568981,-71.727402,,,0.0,Accident on Leominster Rd at Kilburn St.,Leominster Rd,Lunenburg,Worcester,MA,01462-2013,US,US/Eastern,KFIT,2019-12-06 13:24:00,30.0,24.0,85.0,29.59,0.75,SSE,6.0,0.0,Light Snow,False,False,False,False,False,False,False,False,False,True,False,False,False,Night,Day,Day,Day
A-658610,Source2,2,2022-04-07 08:23:34,2022-04-07 09:22:11,27.298786,-82.448189,,,0.0,Crash on I-75 Southbound at Exit 207 FL-758 Bee Ridge Rd.,Bee Ridge Rd,Sarasota,Sarasota,FL,34233,US,US/Eastern,KSRQ,2022-04-07 08:30:00,78.0,78.0,90.0,29.82,10.0,SSW,13.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-4469442,Source1,2,2022-03-09 18:02:30,2022-03-09 18:39:00,40.97699761371147,-80.1327645774835,41.037297613711466,-80.1242945774835,4.19,Stationary traffic on I-79 N from US-422/Exit 99 (I-79) to PA-108/Exit 105 (North) (I-79) due to accident.,I-79,Slippery Rock,Butler,PA,16057,US,US/Eastern,KUCP,2022-03-09 17:56:00,41.0,37.0,57.0,28.84,10.0,W,6.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-5924928,Source1,2,2021-11-11 11:42:00,2021-11-11 13:56:10,25.747537,-80.337062,25.748123,-80.335622,0.098,Stationary traffic on County Hwy-913 - FL-973 - FL-972 from SW 88th Ave to SW 21st St / SW 21st Ter due to accident., SW 24th St,Miami,Miami-Dade,FL,33165-2092,US,US/Eastern,KMIA,2021-11-11 11:53:00,81.0,81.0,74.0,30.05,10.0,ESE,13.0,0.0,Cloudy,False,False,True,False,False,False,False,False,True,False,False,False,False,Day,Day,Day,Day
A-5224228,Source1,2,2022-09-25 18:18:00.000000000,2022-09-25 21:45:00.000000000,33.972421000000004,-84.091619,33.986093,-84.084733,1.024,Incident on I-85 NB near BOGGS RD Road closed. Take alternate route.,GA-403 N,Lawrenceville,Gwinnett,GA,30043,US,US/Eastern,KLZU,2022-09-25 17:56:00,79.0,79.0,60.0,28.75,10.0,WSW,10.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
